DATE,AED,AUD,BHD,BND,BRL,BWP,CAD,CHF,CLP,CNY,COP,CRC,CZK,DKK,DZD,EUR,GBP,HKD,HUF,IDR,ILS,INR,IRR,ISK,JPY,KRW,KWD,KZT,LKR,LVL,LYD,MUR,MXN,MYR,NOK,NPR,NZD,OMR,PEN,PHP,PKR,PLN,QAR,RUB,SAR,SEK,SGD,THB,TND,TRL,TTD,TWD,USD,UYU,VES,XDR,ZAR
2005-04,3.672499809522117,1.2940792895300712,0.3760001387378392,1.6532472066599107,2.5808471024364166,4.5581759456566635,1.2360374356097492,1.1959950029837787,580.6075366169374,8.276497830373698,2352.5651627381844,469.7673,23.28784823029856,5.758352419601645,,0.7729482380042045,0.5278235448264197,7.798442857142859,191.68605944981022,9539.344380828947,4.371315715704347,43.72095730433634,8891.538368531961,62.321436172708324,107.22994420353973,1011.1858089666051,0.29199983076352,,99.692093558895,0.772904,1.2793588636104427,29.024008637676594,11.113361522771928,3.7999972179337056,6.3203966062842305,70.94499989078211,1.3908628354186976,0.38449991410157236,,,59.12393645608797,3.2090748781092073,3.6399969022625047,27.808224476529578,3.74999702079333,7.07877586031219,1.6532472066599107,39.540235375605604,,1.354857,6.267244091276402,31.48,1,,2.144599999999999,0.6620095,6.147214316860037
2005-05,3.6724963041540857,1.3053425242493133,0.3759999338674659,1.651546288525422,2.457035360967014,4.669255969365999,1.2556088712892335,1.2172808627258644,578.0291913980351,8.276499472880444,2338.6559354084775,472.98,23.78712480404563,5.864473457968533,,0.7879189967098881,0.5384921794198971,7.791414285714286,198.23622453947408,9482.629159834978,4.374999396906965,43.489528073571414,8931.14764532619,64.89132613422693,106.62180014643268,1001.9951996868863,0.29199985349742524,,99.81112945069702,0.7854252,1.289858920832321,29.119978688381515,10.971814768941142,3.799998903989459,6.365789330924957,70.50076929970427,1.3911494620734162,0.384499702944286,,,59.495134472779284,3.2887253042793057,3.6400005002816926,27.9587173270421,3.7499965722311672,7.243566536598056,1.6509355304793794,39.81994338888948,,1.364018,6.260240861058621,31.265238095238086,1,,2.144599999999999,0.6668409,6.337559460996046
2005-06,3.6725014111770182,1.3049603134704564,0.3759999971642524,1.6715997907405684,2.4153864545431465,5.541544607115977,1.2401956033222372,1.264558980910258,585.2238732464422,8.27650525330226,2327.489844610644,476.2755,24.684120972321853,6.120680991842892,,0.8220787345358187,0.5498188629318057,7.775536363636362,204.5968897852243,9619.055696751064,4.480998926344133,43.58593159100935,8979.00782789374,65.19669158831897,108.63180856776336,1010.4276116037689,0.2920001781760913,,99.98300613933694,0.8212816,1.3179194141440567,29.28160419857519,10.822660870486882,3.800001927593613,6.4893253309754835,70.70394239493919,1.4114846570673991,0.3844999832867549,,,59.68718897710219,3.337386209738983,3.6400008746553336,28.511883642750355,3.750001774856392,7.605478029710909,1.6715270729796339,40.92321301263448,,1.353714,6.265717868435845,31.347272727272728,1,,2.144599999999999,0.6811091,6.746041018495106
2005-07,3.672504848945654,1.3290876499085529,0.37600001364168945,1.682117629531159,2.3702116158633193,5.546443463691846,1.2236478313010655,1.2941150856599075,575.7660708457557,8.226411796209653,2324.2980754238347,479.49,25.045897387907424,6.196497113344269,,0.8308078651657793,0.5712699412250763,7.775065000000001,204.57599498888982,9799.292090462415,4.56047529118991,43.51761321238196,8994.0017851912,65.11477594877823,111.9200703933631,1037.3965860415017,0.2920002576405025,,100.30171970030484,0.8295343,1.3329546159109347,29.459120810198584,10.677005088768691,3.787836641971863,6.578715104713953,70.62527815906094,1.472060978793939,0.384500261761643,,,59.644430504111824,3.4029307729582454,3.6400033723545278,28.69760119167194,3.7500009496960613,7.828366043295721,1.6838207124329536,41.742216142202906,,1.335425,6.267510390115182,31.885499999999997,1,,2.1445999999999996,0.6894619,6.700880768087129
2005-08,3.672499615813423,1.3130617632807742,0.37599988121931793,1.6625315370108746,2.3642070256984495,5.425771573914397,1.204386433646705,1.2633694554007102,546.6099178725676,8.10168078601491,2306.005799284331,482.48,24.051818949448627,6.068562055346712,,0.8135407354801154,0.5575501869926454,7.770852173913044,198.94815542420548,9997.902395639281,4.508591594397903,43.61825344898925,9001.059660617479,63.75958227379899,110.72177453534954,1020.9285859249991,0.2919998074187326,,100.77497605492631,0.8130289,1.3173151384875488,29.70614903918218,10.688528832460767,3.7589109953041753,6.44042881119973,70.65830800781075,1.439041544613568,0.3844997745528127,,,59.669544206950114,3.2920994327590476,3.6400006282135644,28.487884553718285,3.7500004344192934,7.600043251275769,1.6621519049669238,41.17562109432966,,1.339735,6.259255137774531,32.075652173913056,1,,2.144599999999999,0.6818652,6.461129398609574
2005-09,3.6724987697667046,1.3067764012841498,0.3759997739871247,1.6808222389845417,2.2993221086770657,5.395582933408993,1.1776042760966992,1.2663525283397146,536.7917814585331,8.09188540454876,2294.5172056880456,485.59,23.89565511205961,6.086489672648525,,0.8160515171032013,0.55309570977894,7.761785714285715,200.57716152818628,10229.44838112461,4.538952984372083,43.911800575639035,9022.30861713652,62.11634592948149,111.11905123236266,1029.4403382519697,0.2919999063324146,,101.3874010785013,0.8147364,1.3181551978541088,29.99148191206532,10.77893593242721,3.768687627999947,6.372301882495612,71.20862550238184,1.4298248351296268,0.38449988261365203,,,59.846211742351784,3.1986301458949966,3.640001586126601,28.38009854141068,3.750000384531749,7.6219308316023096,1.6809359541041424,41.05174537950822,,1.334268,6.261199594812791,32.9247619047619,1,,2.144599999999999,0.6819682,6.352958547146678
2005-10,3.6724995985384536,1.3264054690577356,0.37600015614980764,1.6907858027220566,2.2557751645499224,5.573332875284945,1.177539745793657,1.2892755577388904,537.8081107021164,8.089434305671954,2292.7573512962053,488.6381,24.714700358747002,6.210582299703403,,0.8323516323921675,0.5670139099808507,7.755940000000001,209.3704811040174,10095.800631812179,4.628603600163463,44.81859816483726,9051.149834722102,60.996237814252176,114.81702376157094,1046.457582422061,0.2919999109335277,,101.51666672293652,0.831384,1.336916394583988,30.32404171998603,10.832587982923032,3.7730950843449294,6.52123480315916,72.76835712202168,1.4324481642900426,0.3844998697444327,,,59.72146740283357,3.266111127967124,3.6400018521604482,28.56164540066491,3.7500010646682873,7.83725283022145,1.6907858027220566,40.90862557260999,,1.351176,6.2628395342934065,33.467499999999994,1,,2.1445999999999996,0.6918857,6.581022598439621
2005-11,3.672500757917973,1.3598415751501465,0.37600011708417114,1.6993482220010658,2.212182128940589,5.665244070247188,1.1810756244239056,1.3107598835959395,529.8814301227214,8.083936079699347,2280.6975534231497,491.93,24.843112023936,6.329677545672976,,0.8485538856133897,0.5763355684741813,7.753750000000001,213.02804504719032,10049.823490378343,4.702619574267374,45.689044976091594,9070.999562804946,61.87225892507205,118.36860820523057,1041.2540748443014,0.29199990396037845,134.0995724693681,101.86287334302621,0.8461819,1.3540326579051014,30.466471357399133,10.668290894224574,3.7783406314042485,6.648210690802017,73.88244668915253,1.4496610100832834,0.3844999134159757,,,59.78142035963223,3.3656553453092157,3.6399985622155,28.777792613176093,3.749998919233182,8.107285806922231,1.6987556188580566,41.12402412961621,,1.353118,6.260276275719733,33.58,1,,2.144659999999999,0.7003545,6.65249193693206
2005-12,3.6724979094324692,1.3477280238926548,0.3759995978496125,1.674289113257992,2.28226357483226,5.5136243471390785,1.1615716377820076,1.3052713937885612,514.3200920679274,8.075707881559948,2277.938531343143,495.22,24.43899205030608,6.287178443561276,,0.8434916026429365,0.5729914378206368,7.753061904761905,212.97224448331795,9858.139048756842,4.611715903764575,45.63680144358293,9085.191446610213,63.53137270058585,118.53589817443222,1024.0117993277502,0.29200008191395216,133.9795839834321,102.01051615495142,0.8440475,1.3502385498658402,30.618846294419885,10.62823912917866,3.77803343932625,6.725720428708407,73.65413510723954,1.4392528710840966,0.38449990643001297,,,59.832092400949044,3.24883668320775,3.6399983820477475,28.805750382062538,3.749999113845375,7.95033204356581,1.675180626281041,41.091507839662306,,1.345336,6.267239798042633,33.286095238095236,1,,2.144619047619047,0.6986227,6.347996525441352
2006-01,3.6725001226143945,1.3336717395186959,0.3759999987246591,1.6329780669862166,2.27873665567628,5.35022150100082,1.1572719711865833,1.278665974411947,524.4770607199499,8.066304460861687,2275.4797498532107,498.3155,23.74059631213646,6.165223444504194,,0.8262994370174689,0.5661872021776665,7.75373,207.51720867508206,9499.118622378192,4.618809111531833,44.35727631036107,9101.21015446076,61.572721806443724,115.45675403193215,985.4950625164952,0.2920001731112308,,102.10540207269268,0.8261194,1.3354404300607894,30.66025231890149,10.544592473646025,3.7523829274343194,6.64048838652912,71.77691796285542,1.4542425742162617,0.384500161683576,,,59.84962395259405,3.1542753736298073,3.639999828486435,28.23342755974382,3.750002192443168,7.690340588187883,1.6323526288453285,39.535073603055515,,1.326864,6.270636788994886,32.03500000000001,1,,2.1446399999999994,0.6911818,6.093631841406983
2006-02,3.6725017028597975,1.3487583559332121,0.37600007908757416,1.629410255104677,2.159896069318097,5.4149622781678675,1.1488957157708686,1.3044899464224742,525.7050584122061,8.051315885430421,2253.08303996235,501.2405,23.78182069905253,6.253586986883661,,0.8376639968407901,0.5720610334456355,7.759273684210528,210.60244055358248,9254.888463172803,4.7030550131901405,44.3194905625006,9121.466884299403,64.1944881740552,117.88544345037886,970.3305733113284,0.2919998940663738,130.29971498853683,102.18551356103475,0.8359372,1.3459498404487615,30.718312637789737,10.483132706262309,3.7278903558558034,6.754042576996627,71.41648094189867,1.4850539713295698,0.3844999315006113,,,59.87802650108853,3.1747551434796977,3.6399980467418303,28.193630196832657,3.7500012224065373,7.81726238891851,1.629410255104677,39.353046165378416,,1.319445,6.27472108556472,32.31894736842106,1,,2.1446210526315785,0.69685,6.113746355212268
2006-03,3.6724975090319227,1.3745649864464333,0.37600005211761867,1.6216690145678625,2.153369341972678,5.511117869632251,1.157391070499412,1.3057734499852773,528.7706852596365,8.035040840576434,2266.6603610581915,503.98,23.83420414111106,6.207594833244447,,0.8319882569469685,0.5735921335578352,7.759086956521741,216.87348858710573,9171.55762630935,4.689102945199433,44.4586728414007,9137.006096176427,69.625623275706,117.30816485241398,974.9906044720559,0.2919998775661885,128.44987333865427,102.6777568483227,0.8330914,1.3428234385994173,30.748617862684366,10.750986759168008,3.7045570807940673,6.636673456001353,71.6209849088472,1.5728614590579524,0.38449966887818215,,,60.00010940579015,3.2275770662858387,3.6399972679752084,27.854604638087768,3.749997650920989,7.817390358830607,1.6216690145678625,38.92638612004212,,1.330278,6.29117204012158,32.45869565217391,1,,2.144599999999999,0.694913,6.2496580171538865
2006-04,3.6725007561411247,1.3601697984300833,0.3760000273248281,1.6014048751003649,2.1304345380558916,5.416430743590851,1.1441445305175795,1.284494503371324,517.3263010355562,8.015632939731656,2354.5533380514476,506.56,23.268939000799442,6.085243472871847,,0.8155772535107383,0.566394284654825,7.7561350000000004,216.32000546701917,8936.94854812704,4.579733968213598,44.91649773620389,9146.748668352368,74.48634781273913,117.10545012920504,954.4349157432713,0.2920001172293655,126.93995241323046,102.65157168122414,0.817013,1.3311238599312405,30.839964408987708,11.047058029715895,3.6631044252164977,6.397270590356058,72.25053604320884,1.611487387577964,0.38450001643188503,,,59.98480983395518,3.1952986557638696,3.639998863759243,27.55771364485604,3.749997408481616,7.609364530393866,1.6017346313453467,38.057605957544766,,1.32961,6.299377851896937,32.288,1,,2.1445999999999996,0.68945,6.079322404018005
2006-05,3.672501763775742,1.310291161388341,0.37600020672140366,1.5773382467797925,2.167682100193264,5.5218294431875705,1.1101186964612906,1.219525960888643,520.5692871709379,8.014167002839827,2403.0537947757052,508.78,22.147110307023397,5.842202391086071,,0.7835812955049282,0.53542682783715,7.753822727272726,205.50239837643863,8947.051852464332,4.474046568531667,45.38134060977242,9154.495078365251,71.7352819850728,111.71571013144836,941.3180855114606,0.2902067672592568,122.63674263289204,102.88555361758256,0.7854252,1.2979744819262558,30.812089122886828,11.088232700459928,3.614410167536109,6.112440830231767,72.91451488219288,1.583881053032137,0.384500018491821,,,60.06693029071737,3.050156030529516,3.640000325352549,27.04448320376222,3.7500018155842243,7.31318433423937,1.5770175296685063,37.92244808503203,,1.427691,6.287089922113987,31.73681818181818,1,,2.144545454545454,0.6718261,6.310369554700457
2006-06,3.6725016401968564,1.3504580482236965,0.37599996863178275,1.5904988903455453,2.255299687507039,5.945065481130545,1.1138538516083247,1.2325586347218984,542.4598923581574,8.006708861145672,2551.613718636613,511.6282,22.44118246710791,5.89504448919094,,0.7905831410048335,0.5424952243101735,7.763590909090911,214.89360905841426,9368.568787005885,4.472333257216759,46.05545509905146,9171.508212800583,74.62993029813981,114.53357095972252,954.6143133596736,0.28911407681707635,119.75997528815334,103.49272791982766,0.7886978,1.3074407373006212,30.839601758871368,11.391043264342517,3.6648063559927766,6.2109190266760095,73.81138110265886,1.6142825167680173,0.3844997436679252,,,60.1854770364781,3.1713088002676337,3.6399978279306677,26.984853287668138,3.750000146215388,7.292546234317495,1.5904988903455453,38.365766334035015,,1.597373,6.2888046962472455,32.43954545454546,1,,2.144599999999999,0.6765909,6.980121322340792
2006-07,3.6724985854417196,1.3305732207335308,0.3759998701874669,1.583271172113713,2.187656368167255,6.019634408847574,1.128380167114616,1.2368860178766365,540.6202035891695,7.990832890402788,2524.7477860035947,514.43,22.44866164091584,5.882003809103388,,0.7884539128783873,0.5422104395519692,7.77341,218.80710877218883,9125.472116626463,4.432807546341141,46.456130207570816,9183.43832171281,74.3690900109321,115.73900804714302,950.3907200751805,0.28913277257395636,118.128071682945,103.97883762150217,0.7884133,1.307463977113729,31.097172122741114,10.985788490330503,3.6685214642971458,6.259216335476992,74.53942645645452,1.6213437676617528,0.3844997502903883,,,60.288473408437824,3.1488953513947813,3.63999805876279,26.915592718907124,3.749996931304009,7.260240901053367,1.583271172113713,37.99757683310208,,1.546562,6.2870252408983465,32.617000000000004,1,,2.144564999999999,0.6768095,7.077875953687716
2006-08,3.6725010302320236,1.3105187525561393,0.37599995139761033,1.575718546136764,2.15642193498758,5.952220492254537,1.118261252100315,1.2308354830778856,538.6725596379036,7.973335259640597,2394.5403889829695,517.05,22.00662318101601,5.823778279521248,,0.7805705606589426,0.5282766774849239,7.776204347826086,213.98533950657028,9094.246092907517,4.379316868397127,46.53609923891691,9185.071859032121,70.40410911885043,115.88048714622852,960.9259592446618,0.28914010126320305,122.74748473931676,103.78941509683837,0.7807298,1.2994999882447849,31.834985077014995,10.871968075859263,3.6751754932379535,6.23545975692122,74.60188335461459,1.5802318124497998,0.3844998986681381,,,60.3270806288412,3.0450738341719106,3.6400023524836342,26.7580052687053,3.7500019763733725,7.1850038945545,1.575565565869948,37.62105957293696,,1.460117,6.250412516931521,32.7608695652174,1,,2.144599999999999,0.6725217,6.94246194947967
2006-09,3.6725037495001023,1.3217693701039603,0.3760003235990623,1.5789106483733661,2.1673932264762867,6.248305278474249,1.1161767206710518,1.2447813854536307,538.653445621346,7.936203272861038,2398.479136941404,519.6729,22.297169995923063,5.861558143852609,,0.7857209736300449,0.5301750329643552,7.782514999999999,215.70599836680853,9145.26899639343,4.35275277215605,46.12099524205806,9197.654698577275,70.14961337195788,117.05675149843553,953.6774265967327,0.28914014793211806,126.24124360198925,102.48039229401009,0.7841446,1.304252461643615,32.543665988846065,10.991980031915448,3.6728227095318173,6.488276661258068,73.92887298884304,1.5276225264474892,0.3845003174875816,,,60.48844693245431,3.1172934071378107,3.6400051800547897,26.74716684639671,3.7500040874930045,7.278705415277368,1.5789106483733661,37.44599270503057,,1.474491,6.264674447680739,32.903500000000015,1,,2.1445999999999996,0.6750476,7.435458493082998
2006-10,3.672496821337768,1.3271053586435686,0.3759996908450825,1.578807922698341,2.1487575961369454,6.394200382498646,1.1285994083941564,1.2608215307433197,530.9540826713276,7.903404100524441,2365.5039328044686,519.889,22.443529538350404,5.912123256968778,,0.79298266382458,0.5333697050735429,7.784919047619046,211.82994683222128,9187.16955086024,4.272298620089916,45.47315288923325,9215.703992629462,68.48768846095075,118.65761422086565,953.6899910329748,0.2891397824284185,127.6689052375639,105.53074315042446,0.7923973,1.3114475869725406,32.76726132918249,10.887805684967324,3.6782253968480005,6.6585030498248905,72.98003232734695,1.5138486172703012,0.3844998572579121,,,60.586286234301134,3.093943014344058,3.639996127128042,26.8632603075537,3.7499979915913886,7.335899129519879,1.5786030171211436,37.36253128927106,,1.469982,6.274659912363415,33.19380952380952,1,,2.144599999999999,0.6787273,7.646697676258459
2006-11,3.672500708633398,1.2952642658497378,0.37600012054493864,1.557235764372812,2.1545243284938738,6.190543469832155,1.13600575884058,1.2369956152923942,527.2371684233227,7.865380036042139,2291.4363079816417,516.9587,21.780686741949623,5.790834398381625,,0.7764170155061406,0.5231507628583799,7.781585714285713,200.9995981348337,9135.065261074811,4.299843944545899,44.84428038565271,9218.384476572297,69.04153711425843,117.38098099231217,936.404449117239,0.28914001242702725,127.91689354936429,107.7822642237148,0.7795914,1.2972004094317524,33.45192418447737,10.913061273042493,3.643943374062223,6.4021460410748166,71.76334053515103,1.4949811519288425,0.3845002025789546,,,60.709850089845474,2.970683700471088,3.6399999795377513,26.60088268276521,3.750002526866007,7.070855217303275,1.5569007279741067,36.53965073478915,,1.45065,6.286716814968421,32.80809523809524,1,,2.144599999999999,0.6716818,7.253455243891907
2006-12,3.6725037846221875,1.27236275935355,0.3760000702083444,1.540469922214724,2.1500099315214394,6.055690941261048,1.1533199889796708,1.2094203890489557,527.1116408273323,7.823755836096164,2263.3412406037965,517.1171,21.021833918224377,5.644009237244762,,0.7570928089685988,0.5093056771240797,7.773249999999997,192.26426472801577,9088.465933050375,4.2005280516201235,44.63449729527005,9218.664223437127,69.35634208552825,117.21144132513636,925.749676933925,0.2891399255238877,127.91893916258935,107.86927517825757,0.7571101,1.2815263415471512,34.115627266186486,10.854526584751225,3.553070653449055,6.17767708379222,71.4630859314513,1.4447970501268115,0.384500042732333,,,60.891341363165836,2.8846903260517305,3.640000897475459,26.283934968974705,3.749999596570359,6.837363033870358,1.540469922214724,35.62466269691096,,1.426391,6.292152777629177,32.5115,1,,2.1445999999999996,0.6630476,7.036571830366562
2007-01,3.672498509544878,1.2766193626362796,0.3760001477110578,1.537904170937897,2.1382806944411317,6.180410932908396,1.1759310719204819,1.24314737111452,540.982911329378,7.7910635426681525,2235.343871909328,518.0787,21.450666410997293,5.734668556762419,,0.7693524490554666,0.5104018824251203,7.799976190476191,195.49992837531795,9070.153012711848,4.229283410234667,44.312247934529076,9226.215104207959,70.14774582135944,120.35860915222275,936.3591336893528,0.28914007341018844,125.70297350733675,108.46269521579367,0.7683508,1.2928176470919042,33.60087076078008,10.952842415791855,3.5085179067534993,6.366559692990166,71.01198037013698,1.4367724066483087,0.38449974883608196,,,60.89978826001217,2.9830296155551648,3.640001153540304,26.53018538258433,3.7499986353175756,6.981152023444247,1.5376176177134473,35.90853409700438,,1.418683,6.295800471094418,32.76952380952381,1,,2.144599999999999,0.669039,7.173147886202965
2007-02,3.6725019030081105,1.2784111855927944,0.3759999490891911,1.5339609912296341,2.0940477447345494,6.183860158013874,1.1706594471925436,1.2406856907840962,542.2665384867008,7.752309605545584,2225.6961907017167,519.1175,21.592902860860093,5.701641638101437,,0.7648994850843791,0.5110341938206859,7.8113526315789485,193.8675034446124,9068.742861253755,4.218004505512388,44.13349756927747,9233.789183592318,67.3665484198076,120.51250934490761,937.3110039202052,0.28913997388670065,124.83933848628541,108.69084197806914,0.7650782,1.290718903104943,33.226905143264815,10.996186006342363,3.496324099154139,6.186253413493661,70.70503513451554,1.4428215626401681,0.3844998978559747,,,60.782100120634006,2.9797958030504694,3.6400002414912778,26.3222206250414,3.7499987485711075,7.022919115572603,1.5339735706386006,35.76498344331511,,1.39022,6.287387877307509,32.968421052631584,1,,2.1445999999999996,0.6679187,7.169420609191901
2007-03,3.6725023073634646,1.2630392128989956,0.3760000433161958,1.5248498648615558,2.0917182639358494,6.290385356188316,1.1678954479121548,1.2185183553981722,538.4879686461819,7.738987367485353,2200.5121337183245,518.8408,21.189331288827894,5.625894311953754,,0.7552136590359892,0.5135644948402203,7.813168181818181,188.74270993145933,9163.95311631121,4.199111337409566,43.98091244332592,9241.90921642202,66.97959105824224,117.30102534056165,943.1730272059806,0.28914018287237997,124.03685471125509,109.32682337961054,0.7552603,1.2817964442830354,32.542644751159415,11.115223885869286,3.4924763314903413,6.143408164650125,70.54412083534142,1.432668830721973,0.3845000853955902,,,60.70618094070962,2.936653705616183,3.6400000493366744,26.10820272400453,3.7500023352723306,7.022367809890349,1.5248498648615558,34.87834116750952,,1.401373,6.305491246645141,33.00954545454545,1,,2.144599999999999,0.6631947,7.348960405549037
2007-04,3.6724954565443975,1.2117231915904614,0.3759996551658194,1.5149154843088055,2.0313808589244635,6.151747001117685,1.1350523766325584,1.212755988737217,532.3004015357714,7.724743072762798,2149.010853472383,518.737,20.731342541950145,5.519208524472954,,0.7406432681351871,0.503190996533232,7.815395238095239,182.07927806263598,9097.552352548053,4.069185908782018,42.22188077986253,9245.713315131588,65.22577720454197,118.86990360590542,931.4184620072198,0.28913984064533177,122.1884889465027,109.32986343939044,0.7416008,1.2714616536826797,32.05266427436085,10.980517571496808,3.438033335948754,6.016004157122143,67.47754615205608,1.3628012697671317,0.3844998902955159,,,60.72978912897108,2.8264388201081805,3.639999195348383,25.80051965584692,3.749999757564218,6.846695479703554,1.5148433183893386,34.19932697884996,,1.353429,6.300693456404968,33.145238095238085,1,,2.144599999999999,0.6579041,7.1068264932974765
2007-05,3.672500677452138,1.2115105773033632,0.3760001557734775,1.5219395218113598,1.9841321925034465,6.123140532526931,1.0951449129145716,1.2218217979224528,521.952082623813,7.679129490450264,1992.604861432524,518.74,20.89094693231487,5.511176112285862,,0.7399229747840619,0.5041403006492154,7.818704545454542,183.84089511618126,8851.299278608352,4.000952473481526,40.812715650061676,9256.49440670135,63.118969945551896,120.68747757825224,928.0905599371661,0.28876196719990804,120.1769699261904,110.82959470283622,0.7393242,1.273369877437426,31.126242519159,10.823494244191444,3.4038578509008826,6.0227003798952845,65.3238818171534,1.3645754912812176,0.38449986489974347,,,60.663317426310854,2.7987191611192626,3.639999750734622,25.820648184266446,3.7500022138194615,6.806677556712007,1.522295019828509,33.988407289247654,,1.330839,6.289662043587514,33.277727272727276,1,,2.144599999999999,0.65903,7.0169614761127885
2007-06,3.6725007000904357,1.1872743377014043,0.3759996720159734,1.5364906261698423,1.932632791043354,6.236293547058274,1.0651568510931564,1.2336276378524937,526.7186730660253,7.633018719918685,1921.2498391762208,518.69,21.271847702176576,5.54861566285504,,0.7452551099341808,0.5036155084565669,7.814223809523807,186.69377446896118,8983.652920692726,4.182665090761587,40.75045661830059,9271.986836381733,62.790948696130414,122.6181268902387,928.328443070017,0.28805979906923346,121.96241407183425,110.9690438220764,0.7453002,1.2785990650107268,31.536897613146827,10.834978598259559,3.4450753875438846,6.0046544037829515,65.32406609327799,1.3237037634787172,0.384500234533875,,,60.648768108195085,2.8410794019851147,3.639997927429449,25.91674583714727,3.7499995229208802,6.956591185958763,1.5364906261698423,34.39881991766744,,1.314605,6.296693511609884,32.97428571428571,1,,2.144599999999999,0.6617139,7.161145362500344
2007-07,3.6725017670462083,1.152914374129252,0.3760004479570336,1.516109482741754,1.8833245103191265,6.119002458541316,1.050564085442598,1.2083377751785287,519.5602252258626,7.580494981867724,1946.232184851626,518.66,20.64130890522797,5.425389710979733,,0.7291227778873295,0.4918360456249948,7.8196619047619045,179.95835650420676,9067.1491065687,4.2552874723784,40.41638785191224,9285.41094441347,60.53955973129395,121.60278691265107,918.8108455890953,0.28617035138254154,122.09633129212845,111.65943011054777,0.7299333,1.263727814749734,31.17125350021229,10.810963154183804,3.441561115633382,5.787048507467745,65.0609207573443,1.272780974015504,0.3845002509079215,,,60.42476992394679,2.747524358813644,3.6400033045778,25.54095120992025,3.7500046887691068,6.697214321182602,1.516109482741754,33.42816389340831,,1.274609,6.3083598288872516,32.8095238095238,1,,2.144599999999999,0.6540311,6.972504512519257
2007-08,3.6724990209690076,1.2065980297320043,0.37599975932063723,1.5235633204236885,1.957254903127607,6.257210013932229,1.058443526592882,1.202830344572766,522.9222348280172,7.575286189606471,2091.857504710095,518.63,20.449783917620575,5.464031064792541,,0.7341289663598398,0.49767879793484565,7.815460869565218,187.33393937673273,9366.672626992384,4.224432090487673,40.810006694903,9301.665582045836,65.04358640380593,116.72439378135738,933.8568193956452,0.2817907663518475,124.90632166836116,112.14238726352082,0.7343441,1.2634746817780609,30.726936060859483,11.045630989266618,3.4847713561872835,5.853700049232455,65.629476662034,1.374830888426791,0.38449987582754236,,,60.49290540170966,2.7980685402633743,3.639997103664285,25.627218084475718,3.7499983559854524,6.848648767920316,1.523264915187876,34.06794306268669,,1.306009,6.305325221831986,32.96173913043478,1,,2.144599999999999,0.6538601,7.215061667037572
2007-09,3.6725009594630103,1.1836620958307293,0.3760000472360187,1.5125543229044338,1.9075398022966596,6.185047193274407,1.026884920692695,1.1852743848488,516.5175310074827,7.525389294131199,2112.1391176660927,518.5447,19.86636449305804,5.3625117597422705,,0.7197440798849081,0.49589743093459593,7.782389999999998,182.44138843003626,9309.891822250918,4.0824653428736415,40.34000041542457,9318.210763150371,63.7404878687923,115.00600141364983,930.5748219812325,0.28073810997463317,122.07530398699012,113.34589019001666,0.7215383,1.251797841155812,30.749858813882064,11.032385500161109,3.4741786900328604,5.636599319339881,64.9133216825939,1.3957216430343844,0.3845000134756393,,,60.62565062589801,2.7277787629368033,3.6400002044103603,25.2357702379785,3.7500031693733655,6.689482424962432,1.5125543229044338,34.263675392835054,,1.256975,6.306386385604735,33.00999999999999,1,,2.1445999999999996,0.6479771,7.110499706780717
2007-10,3.672499758108491,1.1131622142917816,0.37599997302789295,1.4666305704612081,1.804565198580558,5.982220570434594,0.9755041299084356,1.1746780088398898,501.44245442329753,7.5028338919875095,2000.4423066424617,518.81,19.22391486608252,5.239039106261939,,0.7029038695372105,0.48942798340584515,7.754469565217392,176.2915162504521,9107.060231178246,4.013867049066049,39.5191536521884,9324.88964479977,60.678681902942344,115.78873560346813,915.843545943262,0.2789334011043485,120.83092751493213,113.03090256109321,0.7038947,1.2399910668711407,30.185812593135687,10.823555510317542,3.378300214228497,5.409688363063392,63.72665512933118,1.3160901631912965,0.3845001881339706,,,60.68537491501074,2.6010764834374056,3.6400004206166776,24.886496657581457,3.750002021153928,6.452523563247705,1.4666305704612081,33.95143125043504,,1.193835,6.30903832497497,32.547272727272734,1,,2.144599999999999,0.6416263,6.7593489403569285
2007-11,3.6724996863203816,1.113313308933214,0.3760000839002118,1.447512186183838,1.7677098851407929,5.932478484439042,0.9671237720658559,1.1238276226984272,507.1142625060068,7.423321626028891,2047.70649758841,513.87,18.242457327561848,5.076964539953255,,0.6810774931384119,0.4829214770113149,7.777438095238095,173.14403594825157,9264.27693345945,3.9133671120979114,39.42502401605432,9299.340517986702,60.78405987534563,111.07186527263208,916.9777322652036,0.27557047956399905,120.71901057789054,110.49956902899712,0.6816979,1.2180760186700843,29.97229418888423,10.880187741826013,3.3565473714414007,5.415421963814389,63.4924189906194,1.3118169276128102,0.38450001002086265,,,60.979420215457566,2.488500688205876,3.6400002554632347,24.452952014837187,3.749999937939786,6.327540248761847,1.4467145511538775,33.633745782730315,,1.184741,6.305293572662636,32.3275,1,,2.144599999999999,0.6303321,6.705477294989451
