Date,Rate,Currency
1970-11-01,2.461809,CNY
1970-12-01,2.461809,CNY
1971-01-01,2.461809,CNY
1971-02-01,2.461809,CNY
1971-03-01,2.461809,CNY
1971-04-01,2.461809,CNY
1971-05-01,2.461809,CNY
1971-06-01,2.461809,CNY
1971-07-01,2.461809,CNY
1971-08-01,2.461809,CNY
1971-09-01,2.461809,CNY
1971-10-01,2.461809,CNY
1971-11-01,2.461809,CNY
1971-12-01,2.461809,CNY
1972-01-01,2.267308,CNY
1972-02-01,2.267308,CNY
1972-03-01,2.267308,CNY
1972-04-01,2.267308,CNY
1972-05-01,2.267308,CNY
1972-06-01,2.267308,CNY
1972-07-01,2.217408,CNY
1972-08-01,2.217408,CNY
1972-09-01,2.217408,CNY
1972-10-01,2.217408,CNY
1972-11-01,2.227208,CNY
1972-12-01,2.240108,CNY
1973-01-01,2.240108,CNY
1973-02-01,2.129508,CNY
1973-03-01,1.990107,CNY
1973-04-01,2.006407,CNY
1973-05-01,1.983307,CNY
1973-06-01,1.916407,CNY
1973-07-01,1.877207,CNY
1973-08-01,1.922007,CNY
1973-09-01,1.921307,CNY
1973-10-01,1.911307,CNY
1973-11-01,1.970107,CNY
1973-12-01,2.005207,CNY
1974-01-01,2.035807,CNY
1974-02-01,2.018607,CNY
1974-03-01,1.990407,CNY
1974-04-01,1.955007,CNY
1974-05-01,1.901107,CNY
1974-06-01,1.939507,CNY
1974-07-01,1.946307,CNY
1974-08-01,1.973907,CNY
1974-09-01,2.002007,CNY
1974-10-01,1.966207,CNY
1974-11-01,1.927507,CNY
1974-12-01,1.876907,CNY
1975-01-01,1.815507,CNY
1975-02-01,1.786706,CNY
1975-03-01,1.758106,CNY
1975-04-01,1.786706,CNY
1975-05-01,1.776206,CNY
1975-06-01,1.769306,CNY
1975-07-01,1.853607,CNY
1975-08-01,1.941407,CNY
1975-09-01,1.963907,CNY
1975-10-01,1.952407,CNY
1975-11-01,1.947807,CNY
1975-12-01,1.966207,CNY
1976-01-01,1.966207,CNY
1976-02-01,1.951207,CNY
1976-03-01,1.961207,CNY
1976-04-01,1.964307,CNY
1976-05-01,1.968507,CNY
1976-06-01,1.967707,CNY
1976-07-01,1.956907,CNY
1976-08-01,1.938707,CNY
1976-09-01,1.918707,CNY
1976-10-01,1.907707,CNY
1976-11-01,1.902607,CNY
1976-12-01,1.893207,CNY
1977-01-01,1.897207,CNY
1977-02-01,1.910207,CNY
1977-03-01,1.901107,CNY
1977-04-01,1.889607,CNY
1977-05-01,1.877607,CNY
1977-06-01,1.876507,CNY
1977-07-01,1.853607,CNY
1977-08-01,1.846707,CNY
1977-09-01,1.848407,CNY
1977-10-01,1.832507,CNY
1977-11-01,1.805107,CNY
1977-12-01,1.755306,CNY
1978-01-01,1.708206,CNY
1978-02-01,1.677306,CNY
1978-03-01,1.659206,CNY
1978-04-01,1.692306,CNY
1978-05-01,1.731606,CNY
1978-06-01,1.725006,CNY
1978-07-01,1.715006,CNY
1978-08-01,1.694606,CNY
1978-09-01,1.693806,CNY
1978-10-01,1.657306,CNY
1978-11-01,1.634806,CNY
1978-12-01,1.613906,CNY
1979-01-01,1.582306,CNY
1979-02-01,1.573906,CNY
1979-03-01,1.571606,CNY
1979-04-01,1.582806,CNY
1979-05-01,1.589806,CNY
1979-06-01,1.577506,CNY
1979-07-01,1.544606,CNY
1979-08-01,1.545806,CNY
1979-09-01,1.532806,CNY
1979-10-01,1.525606,CNY
1979-11-01,1.525805,CNY
1979-12-01,1.506705,CNY
1980-01-01,1.493705,CNY
1980-02-01,1.500605,CNY
1980-03-01,1.551106,CNY
1980-04-01,1.547006,CNY
1980-05-01,1.490505,CNY
1980-06-01,1.465005,CNY
1980-07-01,1.4525,CNY
1980-08-01,1.4726,CNY
1980-09-01,1.4681,CNY
1980-10-01,1.4803,CNY
1980-11-01,1.5173,CNY
1980-12-01,1.5419,CNY
1981-01-01,1.5487,CNY
1981-02-01,1.6106,CNY
1981-03-01,1.628,CNY
1981-04-01,1.662,CNY
1981-05-01,1.7227,CNY
1981-06-01,1.7605,CNY
1981-07-01,1.7538,CNY
1981-08-01,1.7952,CNY
1981-09-01,1.7501,CNY
1981-10-01,1.7505,CNY
1981-11-01,1.7346,CNY
1981-12-01,1.7378,CNY
1982-01-01,1.7677,CNY
1982-02-01,1.8174,CNY
1982-03-01,1.8379,CNY
1982-04-01,1.8519,CNY
1982-05-01,1.8097,CNY
1982-06-01,1.897,CNY
1982-07-01,1.9236,CNY
1982-08-01,1.9387,CNY
1982-09-01,1.9504,CNY
1982-10-01,1.9822,CNY
1982-11-01,1.9941,CNY
1982-12-01,1.9399,CNY
1983-01-01,1.9201,CNY
1983-02-01,1.9603,CNY
1983-03-01,1.978,CNY
1983-04-01,1.9872,CNY
1983-05-01,1.9852,CNY
1983-06-01,1.9895,CNY
1983-07-01,1.9888,CNY
1983-08-01,1.98,CNY
1983-09-01,1.9814,CNY
1983-10-01,1.9617,CNY
1983-11-01,1.989,CNY
1983-12-01,1.9869,CNY
1984-01-01,2.0412,CNY
1984-02-01,2.0572,CNY
1984-03-01,2.0608,CNY
1984-04-01,2.0891,CNY
1984-05-01,2.1821,CNY
1984-06-01,2.2122,CNY
1984-07-01,2.2939,CNY
1984-08-01,2.3643,CNY
1984-09-01,2.5326,CNY
1984-10-01,2.5564,CNY
1984-11-01,2.6616,CNY
1984-12-01,2.7891,CNY
1985-01-01,2.8088,CNY
1985-02-01,2.8251,CNY
1985-03-01,2.8459,CNY
1985-04-01,2.8411,CNY
1985-05-01,2.8475,CNY
1985-06-01,2.8625,CNY
1985-07-01,2.8738,CNY
1985-08-01,2.9023,CNY
1985-09-01,2.9626,CNY
1985-10-01,3.0673,CNY
1985-11-01,3.2015,CNY
1985-12-01,3.2015,CNY
1986-01-01,3.2015,CNY
1986-02-01,3.207,CNY
1986-03-01,3.212,CNY
1986-04-01,3.2061,CNY
1986-05-01,3.1944,CNY
1986-06-01,3.2035,CNY
1986-07-01,3.6382,CNY
1986-08-01,3.7036,CNY
1986-09-01,3.7066,CNY
1986-10-01,3.7164,CNY
1986-11-01,3.7221,CNY
1986-12-01,3.7221,CNY
1987-01-01,3.7221,CNY
1987-02-01,3.7221,CNY
1987-03-01,3.7221,CNY
1987-04-01,3.7221,CNY
1987-05-01,3.7221,CNY
1987-06-01,3.7221,CNY
1987-07-01,3.7221,CNY
1987-08-01,3.7221,CNY
1987-09-01,3.7221,CNY
1987-10-01,3.7221,CNY
1987-11-01,3.7221,CNY
1987-12-01,3.7221,CNY
1988-01-01,3.7221,CNY
1988-02-01,3.7221,CNY
1988-03-01,3.7221,CNY
1988-04-01,3.7221,CNY
1988-05-01,3.7221,CNY
1988-06-01,3.7221,CNY
1988-07-01,3.7221,CNY
1988-08-01,3.7221,CNY
1988-09-01,3.7221,CNY
1988-10-01,3.7221,CNY
1988-11-01,3.7221,CNY
1988-12-01,3.7221,CNY
1989-01-01,3.7221,CNY
1989-02-01,3.7221,CNY
1989-03-01,3.7221,CNY
1989-04-01,3.7221,CNY
1989-05-01,3.7221,CNY
1989-06-01,3.7221,CNY
1989-07-01,3.7221,CNY
1989-08-01,3.7221,CNY
1989-09-01,3.7221,CNY
1989-10-01,3.7221,CNY
1989-11-01,3.7221,CNY
1989-12-01,4.2382,CNY
1990-01-01,4.7221,CNY
1990-02-01,4.7221,CNY
1990-03-01,4.7221,CNY
1990-04-01,4.7221,CNY
1990-05-01,4.7221,CNY
1990-06-01,4.7221,CNY
1990-07-01,4.7221,CNY
1990-08-01,4.7221,CNY
1990-09-01,4.7221,CNY
1990-10-01,4.7221,CNY
1990-11-01,4.9554,CNY
1990-12-01,5.2221,CNY
1991-01-01,5.2221,CNY
1991-02-01,5.2221,CNY
1991-03-01,5.2221,CNY
1991-04-01,5.2659,CNY
1991-05-01,5.3139,CNY
1991-06-01,5.3535,CNY
1991-07-01,5.3555,CNY
1991-08-01,5.3593,CNY
1991-09-01,5.3735,CNY
1991-10-01,5.379,CNY
1991-11-01,5.4007,CNY
1991-12-01,5.4131,CNY
1992-01-01,5.4481,CNY
1992-02-01,5.4635,CNY
1992-03-01,5.4734,CNY
1992-04-01,5.4965,CNY
1992-05-01,5.5036,CNY
1992-06-01,5.4751,CNY
1992-07-01,5.4432,CNY
1992-08-01,5.4287,CNY
1992-09-01,5.4948,CNY
1992-10-01,5.5369,CNY
1992-11-01,5.6131,CNY
1992-12-01,5.7982,CNY
1993-01-01,5.764,CNY
1993-02-01,5.7699,CNY
1993-03-01,5.7313,CNY
1993-04-01,5.7063,CNY
1993-05-01,5.7217,CNY
1993-06-01,5.7374,CNY
1993-07-01,5.7612,CNY
1993-08-01,5.7764,CNY
1993-09-01,5.787,CNY
1993-10-01,5.7868,CNY
1993-11-01,5.7947,CNY
1993-12-01,5.8068,CNY
1994-01-01,8.7,CNY
1994-02-01,8.7028,CNY
1994-03-01,8.7028,CNY
1994-04-01,8.6955,CNY
1994-05-01,8.6649,CNY
1994-06-01,8.6572,CNY
1994-07-01,8.6403,CNY
1994-08-01,8.5898,CNY
1994-09-01,8.5403,CNY
1994-10-01,8.5293,CNY
1994-11-01,8.5169,CNY
1994-12-01,8.485112,CNY
1995-01-01,8.4413,CNY
1995-02-01,8.4354,CNY
1995-03-01,8.4276,CNY
1995-04-01,8.4225,CNY
1995-05-01,8.318,CNY
1995-06-01,8.3009,CNY
1995-07-01,8.3007,CNY
1995-08-01,8.3075,CNY
1995-09-01,8.3185,CNY
1995-10-01,8.3155,CNY
1995-11-01,8.3135,CNY
1995-12-01,8.3156,CNY
1996-01-01,8.3186,CNY
1996-02-01,8.3132,CNY
1996-03-01,8.3289,CNY
1996-04-01,8.3315,CNY
1996-05-01,8.3288,CNY
1996-06-01,8.3225,CNY
1996-07-01,8.316,CNY
1996-08-01,8.3081,CNY
1996-09-01,8.3043,CNY
1996-10-01,8.2999,CNY
1996-11-01,8.2993,CNY
1996-12-01,8.299,CNY
1997-01-01,8.2963,CNY
1997-02-01,8.2929,CNY
1997-03-01,8.2957,CNY
1997-04-01,8.2957,CNY
1997-05-01,8.2929,CNY
1997-06-01,8.2921,CNY
1997-07-01,8.2911,CNY
1997-08-01,8.2894,CNY
1997-09-01,8.2872,CNY
1997-10-01,8.2838,CNY
1997-11-01,8.2811,CNY
1997-12-01,8.2796,CNY
1998-01-01,8.2791,CNY
1998-02-01,8.2791,CNY
1998-03-01,8.2792,CNY
1998-04-01,8.2792,CNY
1998-05-01,8.279,CNY
1998-06-01,8.2797,CNY
1998-07-01,8.2798,CNY
1998-08-01,8.2799,CNY
1998-09-01,8.279,CNY
1998-10-01,8.2778,CNY
1998-11-01,8.2778,CNY
1998-12-01,8.2779,CNY
1999-01-01,8.279,CNY
1999-02-01,8.278,CNY
1999-03-01,8.2791,CNY
1999-04-01,8.2792,CNY
1999-05-01,8.2785,CNY
1999-06-01,8.27799,CNY
1999-07-01,8.2776,CNY
1999-08-01,8.27725,CNY
1999-09-01,8.27744,CNY
1999-10-01,8.2774,CNY
1999-11-01,8.27819,CNY
1999-12-01,8.27933,CNY
2000-01-01,8.27925,CNY
2000-02-01,8.27812,CNY
2000-03-01,8.27856,CNY
2000-04-01,8.27929,CNY
2000-05-01,8.2781,CNY
2000-06-01,8.2772,CNY
2000-07-01,8.2794,CNY
2000-08-01,8.27957,CNY
2000-09-01,8.2796,CNY
2000-10-01,8.27846,CNY
2000-11-01,8.27735,CNY
2000-12-01,8.27715,CNY
2001-01-01,8.27761,CNY
2001-02-01,8.27706,CNY
2001-03-01,8.27753,CNY
2001-04-01,8.2771,CNY
2001-05-01,8.27725,CNY
2001-06-01,8.27704,CNY
2001-07-01,8.27689,CNY
2001-08-01,8.27697,CNY
2001-09-01,8.27681,CNY
2001-10-01,8.27681,CNY
2001-11-01,8.27688,CNY
2001-12-01,8.27687,CNY
2002-01-01,8.27666,CNY
2002-02-01,8.27667,CNY
2002-03-01,8.27708,CNY
2002-04-01,8.2772,CNY
2002-05-01,8.27699,CNY
2002-06-01,8.27705,CNY
2002-07-01,8.2768,CNY
2002-08-01,8.2767,CNY
2002-09-01,8.27696,CNY
2002-10-01,8.277,CNY
2002-11-01,8.27714,CNY
2002-12-01,8.27724,CNY
2003-01-01,8.27681,CNY
2003-02-01,8.27726,CNY
2003-03-01,8.27722,CNY
2003-04-01,8.27713,CNY
2003-05-01,8.27691,CNY
2003-06-01,8.27707,CNY
2003-07-01,8.27722,CNY
2003-08-01,8.27701,CNY
2003-09-01,8.27712,CNY
2003-10-01,8.27678,CNY
2003-11-01,8.27691,CNY
2003-12-01,8.277,CNY
2004-01-01,8.27699,CNY
2004-02-01,8.27712,CNY
2004-03-01,8.27713,CNY
2004-04-01,8.27692,CNY
2004-05-01,8.27707,CNY
2004-06-01,8.27666,CNY
2004-07-01,8.27673,CNY
2004-08-01,8.2768,CNY
2004-09-01,8.27665,CNY
2004-10-01,8.27654,CNY
2004-11-01,8.2765,CNY
2004-12-01,8.2765,CNY
2005-01-01,8.2765,CNY
2005-02-01,8.2765,CNY
2005-03-01,8.2765,CNY
2005-04-01,8.2765,CNY
2005-05-01,8.2765,CNY
2005-06-01,8.2765,CNY
2005-07-01,8.23003,CNY
2005-08-01,8.10168,CNY
2005-09-01,8.09188,CNY
2005-10-01,8.08944,CNY
2005-11-01,8.08407,CNY
2005-12-01,8.0757,CNY
2006-01-01,8.06639,CNY
2006-02-01,8.04949,CNY
2006-03-01,8.03504,CNY
2006-04-01,8.01563,CNY
2006-05-01,8.01445,CNY
2006-06-01,8.00671,CNY
2006-07-01,7.99075,CNY
2006-08-01,7.97333,CNY
2006-09-01,7.9362,CNY
2006-10-01,7.90324,CNY
2006-11-01,7.86607,CNY
2006-12-01,7.82396,CNY
2007-01-01,7.78959,CNY
2007-02-01,7.75463,CNY
2007-03-01,7.73898,CNY
2007-04-01,7.72571,CNY
2007-05-01,7.67342,CNY
2007-06-01,7.63302,CNY
2007-07-01,7.57956,CNY
2007-08-01,7.57529,CNY
2007-09-01,7.52429,CNY
2007-10-01,7.50063,CNY
2007-11-01,7.42331,CNY
2007-12-01,7.37196,CNY
2008-01-01,7.24781,CNY
2008-02-01,7.16504,CNY
2008-03-01,7.07521,CNY
2008-04-01,7.00076,CNY
2008-05-01,6.97413,CNY
2008-06-01,6.89837,CNY
2008-07-01,6.83763,CNY
2008-08-01,6.8515,CNY
2008-09-01,6.83061,CNY
2008-10-01,6.83155,CNY
2008-11-01,6.82856,CNY
2008-12-01,6.84269,CNY
2009-01-01,6.83808,CNY
2009-02-01,6.83576,CNY
2009-03-01,6.83822,CNY
2009-04-01,6.831167,CNY
2009-05-01,6.824553,CNY
2009-06-01,6.833245,CNY
2009-07-01,6.832026,CNY
2009-08-01,6.832214,CNY
2009-09-01,6.828909,CNY
2009-10-01,6.827547,CNY
2009-11-01,6.827391,CNY
2009-12-01,6.827881,CNY
2010-01-01,6.827326,CNY
2010-02-01,6.82704,CNY
2010-03-01,6.826439,CNY
2010-04-01,6.826157,CNY
2010-05-01,6.827395,CNY
2010-06-01,6.8165,CNY
2010-07-01,6.777662,CNY
2010-08-01,6.790123,CNY
2010-09-01,6.742023,CNY
2010-10-01,6.673173,CNY
2010-11-01,6.65578,CNY
2010-12-01,6.65361,CNY
2011-01-01,6.603384,CNY
2011-02-01,6.584036,CNY
2011-03-01,6.566244,CNY
2011-04-01,6.529183,CNY
2011-05-01,6.49951,CNY
2011-06-01,6.477838,CNY
2011-07-01,6.461215,CNY
2011-08-01,6.409026,CNY
2011-09-01,6.3828,CNY
2011-10-01,6.3565,CNY
2011-11-01,6.3392,CNY
2011-12-01,6.3286,CNY
2012-01-01,6.3158,CNY
2012-02-01,6.30036,CNY
2012-03-01,6.308136,CNY
2012-04-01,6.296582,CNY
2012-05-01,6.305367,CNY
2012-06-01,6.31779,CNY
2012-07-01,6.324024,CNY
2012-08-01,6.340361,CNY
2012-09-01,6.33941,CNY
2012-10-01,6.314353,CNY
2012-11-01,6.29576,CNY
2012-12-01,6.29005,CNY
2013-01-01,6.278726,CNY
2013-02-01,6.2842,CNY
2013-03-01,6.274579,CNY
2013-04-01,6.247066,CNY
2013-05-01,6.197805,CNY
2013-06-01,6.17078,CNY
2013-07-01,6.17175,CNY
2013-08-01,6.170763,CNY
2013-09-01,6.158167,CNY
2013-10-01,6.140442,CNY
2013-11-01,6.137621,CNY
2013-12-01,6.1172,CNY
2014-01-01,6.103916,CNY
2014-02-01,6.113266,CNY
2014-03-01,6.136905,CNY
2014-04-01,6.15511,CNY
2014-05-01,6.162883,CNY
2014-06-01,6.156362,CNY
2014-07-01,6.1675,CNY
2014-08-01,6.160614,CNY
2014-09-01,6.152075,CNY
2014-10-01,6.144041,CNY
2014-11-01,6.144317,CNY
2014-12-01,6.124219,CNY
2015-01-01,6.127384,CNY
2015-02-01,6.13435,CNY
2015-03-01,6.150548,CNY
2015-04-01,6.129779,CNY
2015-05-01,6.114152,CNY
2015-06-01,6.116138,CNY
2015-07-01,6.1167,CNY
2015-08-01,6.305576,CNY
2015-09-01,6.369315,CNY
2015-10-01,6.349069,CNY
2015-11-01,6.364152,CNY
2015-12-01,6.4527,CNY
2016-01-01,6.574037,CNY
2016-02-01,6.543913,CNY
2016-03-01,6.507092,CNY
2016-04-01,6.478735,CNY
2016-05-01,6.52882,CNY
2016-06-01,6.595765,CNY
2016-07-01,6.678905,CNY
2016-08-01,6.649161,CNY
2016-09-01,6.672637,CNY
2016-10-01,6.749094,CNY
2016-11-01,6.833605,CNY
2016-12-01,6.921971,CNY
2017-01-01,6.897969,CNY
2017-02-01,6.873065,CNY
2017-03-01,6.897235,CNY
2017-04-01,6.891578,CNY
2017-05-01,6.889865,CNY
2017-06-01,6.807995,CNY
2017-07-01,6.77148,CNY
2017-08-01,6.670969,CNY
2017-09-01,6.568445,CNY
2017-10-01,6.617525,CNY
2017-11-01,6.625385,CNY
2017-12-01,6.59355,CNY
2018-01-01,6.429014,CNY
2018-02-01,6.313473,CNY
2018-03-01,6.319477,CNY
2018-04-01,6.299574,CNY
2018-05-01,6.374281,CNY
2018-06-01,6.465695,CNY
2018-07-01,6.718966,CNY
2018-08-01,6.851796,CNY
2018-09-01,6.856544,CNY
2018-10-01,6.936347,CNY
2018-11-01,6.94079,CNY
2018-12-01,6.885528,CNY
2019-01-01,6.787638,CNY
2019-02-01,6.735614,CNY
2019-03-01,6.711614,CNY
2019-04-01,6.716667,CNY
2019-05-01,6.870263,CNY
2019-06-01,6.901374,CNY
2019-07-01,6.877473,CNY
2019-08-01,7.062123,CNY
2019-09-01,7.115874,CNY
2019-10-01,7.083117,CNY
2019-11-01,7.018316,CNY
2019-12-01,7.020547,CNY
2020-01-01,6.921033,CNY
2020-02-01,6.999663,CNY
2020-03-01,7.018073,CNY
2020-04-01,7.0726,CNY
1957-01-01,2.51,COP
1957-02-01,2.51,COP
1957-03-01,2.51,COP
1957-04-01,2.51,COP
1957-05-01,2.51,COP
1957-06-01,2.51,COP
1957-07-01,4.81,COP
1957-08-01,4.9,COP
1957-09-01,5.12,COP
1957-10-01,5.1,COP
1957-11-01,5.2,COP
1957-12-01,5.38,COP
1958-01-01,5.61,COP
1958-02-01,6.01,COP
1958-03-01,6.11,COP
1958-04-01,6.64,COP
1958-05-01,6.77,COP
1958-06-01,6.8,COP
1958-07-01,6.74,COP
1958-08-01,6.52,COP
1958-09-01,6.38,COP
1958-10-01,6.4,COP
1958-11-01,6.42,COP
1958-12-01,6.4,COP
1959-01-01,6.4,COP
1959-02-01,6.4,COP
1959-03-01,6.4,COP
1959-04-01,6.4,COP
1959-05-01,6.4,COP
1959-06-01,6.4,COP
1959-07-01,6.4,COP
1959-08-01,6.4,COP
1959-09-01,6.4,COP
1959-10-01,6.4,COP
1959-11-01,6.4,COP
1959-12-01,6.4,COP
1960-01-01,6.4,COP
1960-02-01,6.4,COP
1960-03-01,6.52,COP
1960-04-01,6.7,COP
1960-05-01,6.7,COP
1960-06-01,6.7,COP
1960-07-01,6.7,COP
1960-08-01,6.7,COP
1960-09-01,6.7,COP
1960-10-01,6.7,COP
1960-11-01,6.7,COP
1960-12-01,6.7,COP
1961-01-01,6.7,COP
1961-02-01,6.7,COP
1961-03-01,6.7,COP
1961-04-01,6.7,COP
1961-05-01,6.7,COP
1961-06-01,6.7,COP
1961-07-01,6.7,COP
1961-08-01,6.7,COP
1961-09-01,6.7,COP
1961-10-01,6.7,COP
1961-11-01,6.7,COP
1961-12-01,6.7,COP
1962-01-01,6.7,COP
1962-02-01,6.7,COP
1962-03-01,6.7,COP
1962-04-01,6.7,COP
1962-05-01,6.7,COP
1962-06-01,6.7,COP
1962-07-01,6.7,COP
1962-08-01,6.7,COP
1962-09-01,6.7,COP
1962-10-01,6.7,COP
1962-11-01,6.8145,COP
1962-12-01,9,COP
1963-01-01,9,COP
1963-02-01,9,COP
1963-03-01,9,COP
1963-04-01,9,COP
1963-05-01,9,COP
1963-06-01,9,COP
1963-07-01,9,COP
1963-08-01,9,COP
1963-09-01,9,COP
1963-10-01,9,COP
1963-11-01,9,COP
1963-12-01,9,COP
1964-01-01,9,COP
1964-02-01,9,COP
1964-03-01,9,COP
1964-04-01,9,COP
1964-05-01,9,COP
1964-06-01,9,COP
1964-07-01,9,COP
1964-08-01,9,COP
1964-09-01,9,COP
1964-10-01,9,COP
1964-11-01,9,COP
1964-12-01,9,COP
1965-01-01,9,COP
1965-02-01,9,COP
1965-03-01,9,COP
1965-04-01,9,COP
1965-05-01,9,COP
1965-06-01,9,COP
1965-07-01,9,COP
1965-08-01,9,COP
1965-09-01,13.2,COP
1965-10-01,13.5,COP
1965-11-01,13.5,COP
1965-12-01,13.5,COP
1966-01-01,13.5,COP
1966-02-01,13.5,COP
1966-03-01,13.5,COP
1966-04-01,13.5,COP
1966-05-01,13.5,COP
1966-06-01,13.5,COP
1966-07-01,13.5,COP
1966-08-01,13.5,COP
1966-09-01,13.5,COP
1966-10-01,13.5,COP
1966-11-01,13.5,COP
1966-12-01,13.5,COP
1967-01-01,13.5,COP
1967-02-01,13.5,COP
1967-03-01,13.529,COP
1967-04-01,13.7987,COP
1967-05-01,14.043,COP
1967-06-01,14.377,COP
1967-07-01,14.584,COP
1967-08-01,14.836,COP
1967-09-01,15.134,COP
1967-10-01,15.402,COP
1967-11-01,15.63,COP
1967-12-01,15.743,COP
1968-01-01,15.7729,COP
1968-02-01,15.8355,COP
1968-03-01,15.9419,COP
1968-04-01,16.0553,COP
1968-05-01,16.1868,COP
1968-06-01,16.2693,COP
1968-07-01,16.3113,COP
1968-08-01,16.39,COP
1968-09-01,16.49,COP
1968-10-01,16.6174,COP
1968-11-01,16.756,COP
1968-12-01,16.8616,COP
1969-01-01,16.8826,COP
1969-02-01,16.9376,COP
1969-03-01,17.0426,COP
1969-04-01,17.1257,COP
1969-05-01,17.1677,COP
1969-06-01,17.2657,COP
1969-07-01,17.3319,COP
1969-08-01,17.4368,COP
1969-09-01,17.5487,COP
1969-10-01,17.6152,COP
1969-11-01,17.6907,COP
1969-12-01,17.7965,COP
1970-01-01,17.8984,COP
1970-02-01,17.9971,COP
1970-03-01,18.0939,COP
1970-04-01,18.199,COP
1970-05-01,18.2842,COP
1970-06-01,18.3777,COP
1970-07-01,18.4771,COP
1970-08-01,18.5465,COP
1970-09-01,18.6847,COP
1970-10-01,18.8171,COP
1970-11-01,18.9157,COP
1970-12-01,19.0258,COP
1971-01-01,19.1465,COP
1971-02-01,19.2793,COP
1971-03-01,19.409,COP
1971-04-01,19.5563,COP
1971-05-01,19.6803,COP
1971-06-01,19.7967,COP
1971-07-01,19.9684,COP
1971-08-01,20.1448,COP
1971-09-01,20.3073,COP
1971-10-01,20.4597,COP
1971-11-01,20.6297,COP
1971-12-01,20.8052,COP
1972-01-01,20.9923,COP
1972-02-01,21.1652,COP
1972-03-01,21.3323,COP
1972-04-01,21.499,COP
1972-05-01,21.6671,COP
1972-06-01,21.82,COP
1972-07-01,21.9571,COP
1972-08-01,22.0884,COP
1972-09-01,22.2487,COP
1972-10-01,22.3939,COP
1972-11-01,22.5263,COP
1972-12-01,22.6974,COP
1973-01-01,22.8826,COP
1973-02-01,23.0179,COP
1973-03-01,23.1329,COP
1973-04-01,23.2497,COP
1973-05-01,23.3613,COP
1973-06-01,23.4703,COP
1973-07-01,23.5952,COP
1973-08-01,23.7648,COP
1973-09-01,23.9667,COP
1973-10-01,24.1781,COP
1973-11-01,24.3743,COP
1973-12-01,24.65,COP
1974-01-01,24.9471,COP
1974-02-01,25.2218,COP
1974-03-01,25.4216,COP
1974-04-01,25.5001,COP
1974-05-01,25.5403,COP
1974-06-01,25.5793,COP
1974-07-01,25.6377,COP
1974-08-01,25.8084,COP
1974-09-01,26.2763,COP
1974-10-01,27.011,COP
1974-11-01,27.5633,COP
1974-12-01,28.2626,COP
1975-01-01,28.8716,COP
1975-02-01,29.2429,COP
1975-03-01,29.6555,COP
1975-04-01,30.0503,COP
1975-05-01,30.4232,COP
1975-06-01,30.8233,COP
1975-07-01,31.181,COP
1975-08-01,31.5229,COP
1975-09-01,31.8523,COP
1975-10-01,32.1687,COP
1975-11-01,32.5137,COP
1975-12-01,32.8419,COP
1976-01-01,33.0958,COP
1976-02-01,33.489,COP
1976-03-01,33.7919,COP
1976-04-01,34.1023,COP
1976-05-01,34.4535,COP
1976-06-01,34.65,COP
1976-07-01,34.8877,COP
1976-08-01,35.1971,COP
1976-09-01,35.2467,COP
1976-10-01,35.41,COP
1976-11-01,35.8063,COP
1976-12-01,36.1968,COP
1977-01-01,36.3775,COP
1977-02-01,36.38,COP
1977-03-01,36.46,COP
1977-04-01,36.5321,COP
1977-05-01,36.5,COP
1977-06-01,36.5,COP
1977-07-01,36.51,COP
1977-08-01,36.6714,COP
1977-09-01,36.9755,COP
1977-10-01,37.2295,COP
1977-11-01,37.455,COP
1977-12-01,37.7074,COP
1978-01-01,38.0324,COP
1978-02-01,38.141,COP
1978-03-01,38.3262,COP
1978-04-01,38.4925,COP
1978-05-01,38.6576,COP
1978-06-01,38.81,COP
1978-07-01,38.9535,COP
1978-08-01,39.1086,COP
1978-09-01,39.4481,COP
1978-10-01,39.9757,COP
1978-11-01,40.4048,COP
1978-12-01,40.7853,COP
1979-01-01,41.1464,COP
1979-02-01,41.439,COP
1979-03-01,41.791,COP
1979-04-01,42.2147,COP
1979-05-01,42.5648,COP
1979-06-01,42.6924,COP
1979-07-01,42.7429,COP
1979-08-01,42.7986,COP
1979-09-01,42.892,COP
1979-10-01,43.1391,COP
1979-11-01,43.3838,COP
1979-12-01,43.7926,COP
1980-01-01,44.1636,COP
1980-02-01,44.681,COP
1980-03-01,45.3235,COP
1980-04-01,45.8245,COP
1980-05-01,46.438,COP
1980-06-01,47.1042,COP
1980-07-01,47.5217,COP
1980-08-01,48.0247,COP
1980-09-01,48.5591,COP
1980-10-01,49.2287,COP
1980-11-01,49.93,COP
1980-12-01,50.5647,COP
1981-01-01,51.0825,COP
1981-02-01,51.71,COP
1981-03-01,52.2395,COP
1981-04-01,52.7145,COP
1981-05-01,53.2395,COP
1981-06-01,53.9044,COP
1981-07-01,54.5723,COP
1981-08-01,55.3025,COP
1981-09-01,56.0309,COP
1981-10-01,56.791,COP
1981-11-01,57.661,COP
1981-12-01,58.6385,COP
1982-01-01,59.4984,COP
1982-02-01,60.2395,COP
1982-03-01,60.9932,COP
1982-04-01,61.8155,COP
1982-05-01,62.626,COP
1982-06-01,63.5156,COP
1982-07-01,64.2519,COP
1982-08-01,65.1782,COP
1982-09-01,65.9814,COP
1982-10-01,66.9865,COP
1982-11-01,68.3415,COP
1982-12-01,69.5889,COP
1983-01-01,70.8645,COP
1983-02-01,72.062,COP
1983-03-01,73.475,COP
